biomass,RA,time,yield_factor
0.1846615980889999,0.016667152644,32.0,1.0
0.1846615980889999,0.016667152644,32.1,1.0
0.1846615980889999,0.016667152644,32.2,1.0
0.1846615980889999,0.016667152644,32.300000000000004,1.0
0.1846615980889999,0.016667152644,32.4,1.0
0.1846615980889999,0.016667152644,32.5,1.0
0.1846615980889999,0.016667152644,32.6,1.0
0.1846615980889999,0.016667152644,32.7,1.0
0.1846615980889999,0.016667152644,32.800000000000004,1.0
0.1846615980889999,0.016667152644,32.9,1.0
0.1846615980889999,0.016667152644,33.0,1.0
0.1846615980889999,0.016667152644,33.1,1.0
0.1846615980889999,0.016667152644,33.2,1.0
0.1846615980889999,0.016667152644,33.300000000000004,1.0
0.1846615980889999,0.016667152644,33.4,1.0
0.1846615980889999,0.016667152644,33.5,1.0
0.1846615980889999,0.016667152644,33.6,1.0
0.1846615980889999,0.016667152644,33.7,1.0
0.1846615980889999,0.016667152644,33.800000000000004,1.0
0.1846615980889999,0.016667152644,33.9,1.0
0.1846615980889999,0.016667152644,34.0,1.0
0.1846615980889999,0.016667152644,34.1,1.0
0.1846615980889999,0.016667152644,34.2,1.0
0.1846615980889999,0.016667152644,34.300000000000004,1.0
0.1846615980889999,0.016667152644,34.4,1.0
0.1846615980889999,0.016667152644,34.5,1.0
0.1846615980889999,0.016667152644,34.6,1.0
0.1846615980889999,0.016667152644,34.7,1.0
0.1846615980889999,0.016667152644,34.800000000000004,1.0
0.1846615980889999,0.016667152644,34.9,1.0
0.1846615980889999,0.016667152644,35.0,1.0
0.1846615980889999,0.016667152644,35.1,1.0
0.1846615980889999,0.016667152644,35.2,1.0
0.1846615980889999,0.016667152644,35.300000000000004,1.0
0.1846615980889999,0.016667152644,35.4,1.0
0.1846615980889999,0.016667152644,35.5,1.0
0.1846615980889999,0.016667152644,35.6,1.0
0.1846615980889999,0.016667152644,35.7,1.0
0.1846615980889999,0.016667152644,35.800000000000004,1.0
0.1846615980889999,0.016667152644,35.9,1.0
0.1846615980889999,0.016667152644,36.0,1.0
0.1846615980889999,0.016667152644,36.1,1.0
0.1846615980889999,0.016667152644,36.2,1.0
0.1846615980889999,0.016667152644,36.3,1.0
0.1846615980889999,0.016667152644,36.4,1.0
0.1846615980889999,0.016667152644,36.5,1.0
0.1846615980889999,0.016667152644,36.6,1.0
0.1846615980889999,0.016667152644,36.7,1.0
0.1846615980889999,0.016667152644,36.8,1.0
0.1846615980889999,0.016667152644,36.9,1.0
0.1846615980889999,0.016667152644,37.0,1.0
0.1846615980889999,0.016667152644,37.1,1.0
0.1846615980889999,0.016667152644,37.2,1.0
0.1846615980889999,0.016667152644,37.3,1.0
0.1846615980889999,0.016667152644,37.4,1.0
0.1846615980889999,0.016667152644,37.5,1.0
0.1846615980889999,0.016667152644,37.6,1.0
0.1846615980889999,0.016667152644,37.7,1.0
0.1846615980889999,0.016667152644,37.8,1.0
0.1846615980889999,0.016667152644,37.9,1.0
0.1846615980889999,0.016667152644,38.0,1.0
0.1846615980889999,0.016667152644,38.1,1.0
0.1846615980889999,0.016667152644,38.2,1.0
0.1846615980889999,0.016667152644,38.3,1.0
0.1846615980889999,0.016667152644,38.400000000000006,1.0
0.1846615980889999,0.016667152644,38.5,1.0
0.1846615980889999,0.016667152644,38.6,1.0
0.1846615980889999,0.016667152644,38.7,1.0
0.1846615980889999,0.016667152644,38.8,1.0
0.1846615980889999,0.016667152644,38.900000000000006,1.0
0.1846615980889999,0.016667152644,39.0,1.0
0.1846615980889999,0.016667152644,39.1,1.0
0.1846615980889999,0.016667152644,39.2,1.0
0.1846615980889999,0.016667152644,39.3,1.0
0.1846615980889999,0.016667152644,39.400000000000006,1.0
0.1846615980889999,0.016667152644,39.5,1.0
0.1846615980889999,0.016667152644,39.6,1.0
0.1846615980889999,0.016667152644,39.7,1.0
0.1846615980889999,0.016667152644,39.8,1.0
0.1846615980889999,0.016667152644,39.900000000000006,1.0
0.1846615980889999,0.016667152644,40.0,1.0
0.1846615980889999,0.016667152644,40.1,1.0
0.1846615980889999,0.016667152644,40.2,1.0
0.1846615980889999,0.016667152644,40.3,1.0
0.1846615980889999,0.016667152644,40.400000000000006,1.0
0.1846615980889999,0.016667152644,40.5,1.0
0.1846615980889999,0.016667152644,40.6,1.0
0.1846615980889999,0.016667152644,40.7,1.0
0.1846615980889999,0.016667152644,40.8,1.0
0.1846615980889999,0.016667152644,40.900000000000006,1.0
0.1846615980889999,0.016667152644,41.0,1.0
0.1846615980889999,0.016667152644,41.1,1.0
0.1846615980889999,0.016667152644,41.2,1.0
0.1846615980889999,0.016667152644,41.3,1.0
0.1846615980889999,0.016667152644,41.400000000000006,1.0
0.1846615980889999,0.016667152644,41.5,1.0
0.1846615980889999,0.016667152644,41.6,1.0
0.1846615980889999,0.016667152644,41.7,1.0
0.1846615980889999,0.016667152644,41.8,1.0
0.1846615980889999,0.016667152644,41.900000000000006,1.0
0.1846615980889999,0.016667152644,42.0,1.0
0.1846615980889999,0.016667152644,42.1,1.0
0.1846615980889999,0.016667152644,42.2,1.0
0.1846615980889999,0.016667152644,42.3,1.0
0.1846615980889999,0.016667152644,42.400000000000006,1.0
0.1846615980889999,0.016667152644,42.5,1.0
0.1846615980889999,0.016667152644,42.6,1.0
0.1846615980889999,0.016667152644,42.7,1.0
0.1846615980889999,0.016667152644,42.8,1.0
0.1846615980889999,0.016667152644,42.900000000000006,1.0
0.1846615980889999,0.016667152644,43.0,1.0
0.1846615980889999,0.016667152644,43.1,1.0
